date_disclosed,project_name,document_type,project_number,project_url,product_line,company_name,country,ifc_country_code,industry,environmental_category,department,status,projected_board_date,ifc_approval_date,ifc_signed_date,ifc_invested_date,ifc_investment_for_risk_managementmillion__usd,ifc_investment_for_guaranteemillion__usd,ifc_investment_for_loanmillion__usd,ifc_investment_for_equitymillion__usd,total_ifc_investment_as_approved_by_boardmillion__usd,wb_country_code,as_of_date
16-Jun-2005,Dodson-Lindblom Hydropower Private Limited,Summary of Proposed Investment (Disclosure Policy 2006),23833,https://disclosures.ifc.org/project-detail/SPI/23833/dodson-lindblom-hydropower-private-limited,Loan,IHDC DODSON LINDBLOM HYDRO POWER PVT LTD,India,IND,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,25-Jul-2005,09-Dec-2005,23-Dec-2005,15-Dec-2006,,,17.0,,17.0,IN,15-Sep-2024
28-Feb-2005,Russkiy Mir II,Summary of Proposed Investment (Disclosure Policy 2006),23870,https://disclosures.ifc.org/project-detail/SPI/23870/russkiy-mir-ii,Loan,JSC SFAT,Russian Federation,RUS,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,01-Apr-2005,29-Apr-2005,27-May-2005,10-Nov-2005,,,45.0,,45.0,RU,15-Sep-2024
15-Mar-2005,Taca PDP Financing,Summary of Proposed Investment (Disclosure Policy 2006),23882,https://disclosures.ifc.org/project-detail/SPI/23882/taca-pdp-financing,Loan,Atlantic Aircraft Holding Ltd,El Salvador,ESL,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,18-Apr-2005,11-May-2005,03-Jun-2005,21-Jul-2005,,,30.0,,30.0,SV,15-Sep-2024
22-Mar-2006,Terminales Rio de la Plata S.A.,Summary of Proposed Investment (Disclosure Policy 2006),23914,https://disclosures.ifc.org/project-detail/SPI/23914/terminales-rio-de-la-plata-s.a.,Loan,TERMINALES RIO DE LA PLATA S.A.,Argentina,ARG,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,21-Apr-2006,29-Mar-2007,30-Mar-2007,29-Jun-2007,,,35.0,,35.0,AR,15-Sep-2024
10-May-2005,Ramky Infrastructure,Summary of Proposed Investment (Disclosure Policy 2006),23966,https://disclosures.ifc.org/project-detail/SPI/23966/ramky-infrastructure,Loan,RAMKY INFRASTRUCTURE LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,06-Jun-2005,29-Jun-2005,30-Jun-2005,11-Jan-2008,,,4.0,11.0,15.0,IN,15-Sep-2024
10-Feb-2006,"Zhongda Sanchuan Hydro Development Co., Ltd.",Summary of Proposed Investment (Disclosure Policy 2006),24067,https://disclosures.ifc.org/project-detail/SPI/24067/zhongda-sanchuan-hydro-development-co.-ltd.,Loan,"Yunnan Zhongda Yanjin Power Generation Co., Ltd.",China,CHA,Infrastructure,A,Regional Industry - INF Asia & Pac,Completed,13-Mar-2006,08-May-2006,16-Jun-2006,24-Nov-2006,,,22.0,,22.0,CN,15-Sep-2024
13-Jun-2005,Transport Trade Services,Summary of Proposed Investment (Disclosure Policy 2006),24082,https://disclosures.ifc.org/project-detail/SPI/24082/transport-trade-services,Loan,COMPANIA DE NAVIGATIE FLUVIALA ROMANA NAVROM SA,Romania,ROM,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,15-Jul-2005,11-Aug-2005,20-Sep-2005,01-Nov-2005,,,16.950001,,16.950001,RO,15-Sep-2024
30-Dec-2004,GCP,Summary of Proposed Investment (Disclosure Policy 2006),24090,https://disclosures.ifc.org/project-detail/SPI/24090/gcp,Guarantee,Municipality of Guatemala,Guatemala,GUA,Infrastructure,C,Regional Industry - INF LAC,Completed,03-Feb-2005,01-Nov-2005,28-Dec-2005,,,6.63,,,6.63,GT,15-Sep-2024
11-Aug-2005,Air Transport Systems,Summary of Proposed Investment (Disclosure Policy 2006),24127,https://disclosures.ifc.org/project-detail/SPI/24127/air-transport-systems,Loan,"Aviatransportnye sistemy, OOO",Russian Federation,RUS,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,10-Jan-2006,06-Feb-2006,07-Apr-2006,27-Nov-2006,,,15.0,,15.0,RU,15-Sep-2024
10-May-2005,Manzanillo International Terminal,Summary of Proposed Investment (Disclosure Policy 2006),24170,https://disclosures.ifc.org/project-detail/SPI/24170/manzanillo-international-terminal,Loan,Manzanillo International Terminal-Panama S.A.,Panama,PAN,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,10-Jun-2005,23-Jun-2005,27-Jun-2005,30-Jun-2005,,,50.0,,50.0,PA,15-Sep-2024
07-Nov-2005,Veolia AMI,Summary of Proposed Investment (Disclosure Policy 2006),24192,https://disclosures.ifc.org/project-detail/SPI/24192/veolia-ami,Guarantee,VEOLIA WATER MIDDLE EAST NORTH AFRICA,Africa Region,AFR,Infrastructure,B,Gbl Infrastructure & Natural Resources,Completed,08-Dec-2005,18-May-2006,26-Jun-2006,27-Dec-2007,,42.099998,,37.610001,79.709999,3A,15-Sep-2024
10-Jan-2006,Irapuato-La Piedad road,Summary of Proposed Investment (Disclosure Policy 2006),24197,https://disclosures.ifc.org/project-detail/SPI/24197/irapuato-la-piedad-road,Guarantee,"Concesionaia Irapuato la Piedad, S.A. de C.V.",Mexico,MXC,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,13-Feb-2006,15-Jun-2006,18-Aug-2006,,,13.81,,,13.81,MX,15-Sep-2024
18-Nov-2005,AEF 3T CAMEROUN,Summary of Proposed Investment (Disclosure Policy 2006),24271,https://disclosures.ifc.org/project-detail/SPI/24271/aef-3t-cameroun,Loan,3T Cameroun,Cameroon,CAM,Infrastructure,B,Regional Industry - INF Africa,Completed,19-Dec-2005,19-Dec-2005,22-Dec-2005,23-Dec-2005,,,1.3,,1.3,CM,15-Sep-2024
12-Aug-2005,MBJ Phase Two,Summary of Proposed Investment (Disclosure Policy 2006),24306,https://disclosures.ifc.org/project-detail/SPI/24306/mbj-phase-two,Loan,MBJ Airports Limited,Jamaica,JAM,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,20-Sep-2005,26-Oct-2005,20-Dec-2005,26-Jan-2006,,,21.0,,21.0,JM,15-Sep-2024
21-Sep-2005,InfraCo,Summary of Proposed Investment (Disclosure Policy 2006),24309,https://disclosures.ifc.org/project-detail/SPI/24309/infraco,Loan,INFRACO LTD,World Region,WLD,Infrastructure,C,Gbl Infrastructure &amp; Natural Resources,Pending Signing,21-Oct-2005,13-Dec-2005,,,,,30.0,,30.0,99,15-Sep-2024
12-May-2005,Buffalo City,Summary of Proposed Investment (Disclosure Policy 2006),24363,https://disclosures.ifc.org/project-detail/SPI/24363/buffalo-city,Guarantee,BUFFALO CITY MUNICIPALITY,South Africa,SOU,Infrastructure,C,Regional Industry - INF Africa,Active,17-Jun-2005,20-Jan-2006,08-Mar-2006,,,15.77,,,15.77,ZA,15-Sep-2024
28-Sep-2005,TAM Airlines,Summary of Proposed Investment (Disclosure Policy 2006),24384,https://disclosures.ifc.org/project-detail/SPI/24384/tam-airlines,Loan,TAM LINHAS AEREAS S/A,Brazil,BRA,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,23-Oct-2005,15-Dec-2005,16-Dec-2005,16-Mar-2006,,,50.0,,50.0,BR,15-Sep-2024
08-Nov-2005,MRS,Summary of Proposed Investment (Disclosure Policy 2006),24407,https://disclosures.ifc.org/project-detail/SPI/24407/mrs,Loan,MRS Logística S/A.,Brazil,BRA,Infrastructure,B,Regional Industry - INF LAC,Completed,12-Dec-2005,14-Dec-2005,21-Dec-2005,30-Mar-2007,,,50.0,,50.0,BR,15-Sep-2024
20-Dec-2006,Bujagali Energy Ltd.,Summary of Proposed Investment (Disclosure Policy 2006),24408,https://disclosures.ifc.org/project-detail/SPI/24408/bujagali-energy-ltd.,Loan,BUJAGALI ENERGY LIMITED,Uganda,UAN,Infrastructure,A,Regional Industry - INF Africa,Active,19-Apr-2007,26-Apr-2007,27-Jun-2007,22-Jan-2008,,,130.0,,130.0,UG,15-Sep-2024
25-Aug-2006,"Sans Souci Ports, S.A.",Summary of Proposed Investment (Disclosure Policy 2006),24534,https://disclosures.ifc.org/project-detail/SPI/24534/sans-souci-ports-s.a.,Loan,Sans Souci Ports S A,Dominican Republic,DOM,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,02-Oct-2006,16-Nov-2006,22-Nov-2006,10-May-2007,,,21.0,,21.0,DO,15-Sep-2024
27-Dec-2005,Chuvash Republic,Summary of Proposed Investment (Disclosure Policy 2006),24582,https://disclosures.ifc.org/project-detail/SPI/24582/chuvash-republic,Guarantee,Chuvash Republic,Russian Federation,RUS,Infrastructure,FI,Gbl Infrastructure &amp; Natural Resources,Completed,31-Jan-2006,27-Apr-2006,25-May-2006,,,16.190001,,,16.190001,RU,15-Sep-2024
18-May-2006,GOL,Summary of Proposed Investment (Disclosure Policy 2006),24609,https://disclosures.ifc.org/project-detail/SPI/24609/gol,Loan,Gol Transportes Aereos Sa,Brazil,BRA,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,22-Jun-2006,28-Jun-2006,01-Jul-2006,29-Aug-2006,,,50.0,,50.0,BR,15-Sep-2024
30-Mar-2006,Tbilisi Airport,Summary of Proposed Investment (Disclosure Policy 2006),24628,https://disclosures.ifc.org/project-detail/SPI/24628/tbilisi-airport,Loan,Tav Urban Georgia LTD,Georgia,GEO,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,30-Apr-2006,09-May-2006,17-May-2006,16-Apr-2008,,,27.0,,27.0,GE,15-Sep-2024
27-Dec-2005,Eurosib Terminal,Summary of Proposed Investment (Disclosure Policy 2006),24638,https://disclosures.ifc.org/project-detail/SPI/24638/eurosib-terminal,Loan,Eurosib Group,Russian Federation,RUS,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,10-Feb-2006,22-Jun-2006,22-Jun-2006,14-Jul-2006,,,48.0,,48.0,RU,15-Sep-2024
07-Mar-2006,CTI Group I,Summary of Proposed Investment (Disclosure Policy 2006),24669,https://disclosures.ifc.org/project-detail/SPI/24669/cti-group-i,Loan,CTI GROUP INC.,Jordan,JOR,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,10-Apr-2006,26-May-2006,22-Jun-2006,24-Jul-2006,,,15.0,,15.0,JO,15-Sep-2024
03-Apr-2006,Vuela,Summary of Proposed Investment (Disclosure Policy 2006),24672,https://disclosures.ifc.org/project-detail/SPI/24672/vuela,Loan,"Vuela Compania de Aviacion, S.A. de C.V.",Mexico,MXC,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,03-May-2006,19-Jun-2006,23-Jun-2006,31-Oct-2006,,,40.0,,40.0,MX,15-Sep-2024
27-Jan-2006,Arkas,Summary of Proposed Investment (Disclosure Policy 2006),24673,https://disclosures.ifc.org/project-detail/SPI/24673/arkas,Loan,ARKAS HOLDING ANONIM SIRKETI,Turkiye,,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,02-Mar-2006,16-Jul-2007,25-Sep-2007,01-Nov-2007,,,45.0,,45.0,TR,15-Sep-2024
22-Mar-2006,Endesa Brazil,Summary of Proposed Investment (Disclosure Policy 2006),24743,https://disclosures.ifc.org/project-detail/SPI/24743/endesa-brazil,Equity,Enel Brasil S/A.,Brazil,BRA,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,27-Apr-2006,27-Apr-2006,27-Jun-2006,06-Jul-2006,,,,50.0,50.0,BR,15-Sep-2024
12-Jul-2006,KenyaUganda Rail,Summary of Proposed Investment (Disclosure Policy 2006),24766,https://disclosures.ifc.org/project-detail/SPI/24766/kenyauganda-rail,Loan,RVR INVESTMENTS (PTY) LIMITED,Kenya,KEN,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Active,07-Aug-2006,12-Oct-2006,12-Dec-2006,18-Dec-2006,,,32.0,,32.0,KE,15-Sep-2024
16-Mar-2007,Lanco Amarkantak Thermal Power Station,Summary of Proposed Investment (Disclosure Policy 2006),24880,https://disclosures.ifc.org/project-detail/SPI/24880/lanco-amarkantak-thermal-power-station,Equity,LANCO AMARKANTAK POWER PRIVATE LIMITED,India,IND,Infrastructure,A,Gbl Infrastructure &amp; Natural Resources,Completed,17-May-2007,01-Jun-2007,05-Jun-2007,29-Nov-2007,,,,8.0,8.0,IN,15-Sep-2024
25-Apr-2006,"Aeropuertos Dominicanos Siglo XXI, S.A.",Summary of Proposed Investment (Disclosure Policy 2006),24951,https://disclosures.ifc.org/project-detail/SPI/24951/aeropuertos-dominicanos-siglo-xxi-s.a.,Loan,Aeropuertos Dominicanos Siglo XXI SA,Dominican Republic,DOM,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,30-May-2006,20-Jun-2006,26-Jun-2006,21-Jul-2006,,,15.0,,15.0,DO,15-Sep-2024
26-May-2006,Intraspeed,Summary of Proposed Investment (Disclosure Policy 2006),25039,https://disclosures.ifc.org/project-detail/SPI/25039/intraspeed,Loan,INTRASPEED LTD,Rwanda,RWA,Infrastructure,B,Regional Industry - INF Africa,Completed,28-Jun-2006,18-Oct-2006,10-Nov-2006,04-May-2007,,,7.5,,7.5,RW,15-Sep-2024
27-Apr-2007,Metito,Summary of Proposed Investment (Disclosure Policy 2006),25043,https://disclosures.ifc.org/project-detail/SPI/25043/metito,Loan,METITO HOLDINGS LTD,"Middle East, Pakistan, and Afg Region",,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Active,29-May-2007,14-Sep-2007,20-Sep-2007,11-Oct-2007,,,20.0,11.1,31.1,,15-Sep-2024
25-May-2006,Beijing Sound,Summary of Proposed Investment (Disclosure Policy 2006),25046,https://disclosures.ifc.org/project-detail/SPI/25046/beijing-sound,Equity,SOUND GLOBAL LTD.,China,CHA,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,28-Jun-2006,07-Jul-2006,20-Jul-2006,01-Aug-2006,,,,10.0,10.0,CN,15-Sep-2024
27-Feb-2007,MSPL Limited,Summary of Proposed Investment (Disclosure Policy 2006),25115,https://disclosures.ifc.org/project-detail/SPI/25115/mspl-limited,Loan,MSPL LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,30-Mar-2007,29-May-2007,22-Jun-2007,16-Jul-2007,,,33.0,,33.0,IN,15-Sep-2024
22-Jun-2007,Tanzania Railway,Summary of Proposed Investment (Disclosure Policy 2006),25151,https://disclosures.ifc.org/project-detail/SPI/25151/tanzania-railway,Loan,Tanzania Railway Corporation,Tanzania,TAN,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,26-Jul-2007,26-Jul-2007,15-Sep-2007,11-Jun-2008,,,44.0,,44.0,TZ,15-Sep-2024
05-Sep-2006,Ocean Sparkle II,Summary of Proposed Investment (Disclosure Policy 2006),25169,https://disclosures.ifc.org/project-detail/SPI/25169/ocean-sparkle-ii,Loan,OCEAN SPARKLE LIMITED,India,IND,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,05-Oct-2006,29-Jan-2007,30-Jan-2007,09-Feb-2007,,,25.440001,,25.440001,IN,15-Sep-2024
07-Mar-2007,Cambodia Airp II,Summary of Proposed Investment (Disclosure Policy 2006),25332,https://disclosures.ifc.org/project-detail/SPI/25332/cambodia-airp-ii,Loan,SOCIETE CONCESSIONNAIRE DE L'AEROPORT,Cambodia,KAM,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,,06-Jun-2007,07-Jun-2007,18-Jul-2008,,,17.5,,17.5,KH,15-Sep-2024
30-Oct-2006,PNOC-EDC,Summary of Proposed Investment (Disclosure Policy 2006),25389,https://disclosures.ifc.org/project-detail/SPI/25389/pnoc-edc,Equity,ENERGY DEVELOPMENT CORPORATION,Philippines,PHL,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,16-Nov-2006,21-Nov-2006,04-Dec-2006,12-Dec-2006,,,,50.0,50.0,PH,15-Sep-2024
31-Jan-2007,KESC,Summary of Proposed Investment (Disclosure Policy 2006),25396,https://disclosures.ifc.org/project-detail/SPI/25396/kesc,Loan,K-ELECTRIC LIMITED,Pakistan,PAK,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,08-Mar-2007,15-Mar-2007,22-Mar-2007,24-Jul-2007,,,125.0,0.0,125.0,PK,15-Sep-2024
19-Sep-2007,Cai Mep Port,Summary of Proposed Investment (Disclosure Policy 2006),25455,https://disclosures.ifc.org/project-detail/SPI/25455/cai-mep-port,Loan,SP-SSA INTERNATIONAL CONTAINER SEVICES JOINT VENTURE COMPANY,Viet Nam,VNM,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,01-Nov-2007,01-Nov-2007,29-Jun-2009,17-Dec-2009,,,70.0,,70.0,VN,15-Sep-2024
25-Jul-2007,La Confluencia,Summary of Proposed Investment (Disclosure Policy 2006),25472,https://disclosures.ifc.org/project-detail/SPI/25472/la-confluencia,Loan,Hidroelectrica La Confluencia S.A.,Chile,,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,14-Sep-2007,04-Oct-2007,23-Oct-2007,29-Dec-2008,,,83.0,,83.0,CL,15-Sep-2024
26-Mar-2007,Engro Energy (Pvt) Limited,Summary of Proposed Investment (Disclosure Policy 2006),25487,https://disclosures.ifc.org/project-detail/SPI/25487/engro-energy-(pvt)-limited,Loan,ENGRO POWERGEN LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Completed,31-May-2007,31-May-2007,19-Dec-2007,10-Oct-2008,,,67.199997,3.0,70.199997,PK,15-Sep-2024
02-Feb-2007,Hidromaule,Summary of Proposed Investment (Disclosure Policy 2006),25568,https://disclosures.ifc.org/project-detail/SPI/25568/hidromaule,Loan,HIDROMAULE S.A.,Chile,,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,05-Mar-2007,09-May-2007,26-Jun-2007,09-Aug-2007,,,9.7,,9.7,CL,15-Sep-2024
04-Apr-2007,Petstar,Summary of Proposed Investment (Disclosure Policy 2006),25577,https://disclosures.ifc.org/project-detail/SPI/25577/petstar,Loan,"Petstar, S.A.P.I. de C.V.",Mexico,MXC,Infrastructure,B,Regional Industry - INF LAC,Completed,10-May-2007,22-May-2007,15-Jun-2007,13-Nov-2007,,,13.5,,13.5,MX,15-Sep-2024
03-Oct-2007,Asia Environment,Summary of Proposed Investment (Disclosure Policy 2006),25633,https://disclosures.ifc.org/project-detail/SPI/25633/asia-environment,Loan,ASIA ENVIRONMENT HOLDINGS PTE. LTD.,China,CHA,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,05-Nov-2007,28-Nov-2007,29-Nov-2007,14-Apr-2008,,,15.0,10.0,25.0,CN,15-Sep-2024
13-Nov-2020,Sofia Airport Cn,Summary of Investment Information (AIP Policy 2012),25713,https://disclosures.ifc.org/project-detail/SII/25713/sofia-airport-cn,Loan,SOF Connect AD,Bulgaria,BUL,Infrastructure,B,Regional Industry INF LAC & EUR,Active,14-Dec-2020,28-Jan-2021,31-Jan-2021,16-Apr-2021,,,36.830002,,36.830002,BG,15-Sep-2024
01-May-2007,Basic Energy II,Summary of Proposed Investment (Disclosure Policy 2006),25783,https://disclosures.ifc.org/project-detail/SPI/25783/basic-energy-ii,Loan,"Consorcio Energetico Punta Cana Macao, S.A.",Dominican Republic,DOM,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,31-May-2007,20-Jun-2007,28-Jun-2007,19-Sep-2008,,,20.0,,20.0,DO,15-Sep-2024
09-Apr-2009,Umeme Ltd.,Summary of Proposed Investment (Disclosure Policy 2006),25788,https://disclosures.ifc.org/project-detail/SPI/25788/umeme-ltd.,Loan,UMEME LTD,Uganda,UAN,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Active,22-May-2009,20-Jun-2009,26-Jun-2009,30-Dec-2009,,,25.0,,25.0,UG,15-Sep-2024
27-Nov-2007,Tata Ultra Mega,Summary of Proposed Investment (Disclosure Policy 2006),25797,https://disclosures.ifc.org/project-detail/SPI/25797/tata-ultra-mega,Loan,COASTAL GUJARAT POWER LIMITED,India,IND,Infrastructure,A,Regional Industry - INF Asia & Pac,Completed,27-Mar-2008,08-Apr-2008,24-Apr-2008,04-Dec-2008,,,450.0,,450.0,IN,15-Sep-2024
26-Feb-2007,Chuvash Roads Modernization Project,Summary of Proposed Investment (Disclosure Policy 2006),25835,https://disclosures.ifc.org/project-detail/SPI/25835/chuvash-roads-modernization-project,Loan,"CHUVASHAVTODOR, PAO",Russian Federation,RUS,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,28-Mar-2007,31-May-2007,18-Jun-2007,13-Sep-2007,,,50.540001,,50.540001,RU,15-Sep-2024
10-May-2007,MEB Port,Summary of Proposed Investment (Disclosure Policy 2006),25895,https://disclosures.ifc.org/project-detail/SPI/25895/meb-port,Loan,COMPAS SA,Colombia,CLM,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,15-Jun-2007,21-Aug-2007,23-Aug-2007,17-Oct-2007,,,15.0,,15.0,CO,15-Sep-2024
20-Jun-2008,Avianca,Summary of Proposed Investment (Disclosure Policy 2006),25899,https://disclosures.ifc.org/project-detail/SPI/25899/avianca,Loan,AEROVIAS DEL CONTINENTE AMERICANO SA,Colombia,CLM,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,31-Jul-2008,19-Sep-2008,26-Sep-2008,22-Jan-2009,,,50.0,,50.0,CO,15-Sep-2024
19-Jun-2007,TS (Expansion),Summary of Proposed Investment (Disclosure Policy 2006),25977,https://disclosures.ifc.org/project-detail/SPI/25977/ts-(expansion),Risk Management,Tecon Salvador S/A.,Brazil,BRA,Infrastructure,B,Regional Industry - INF LAC,Completed,30-Jul-2007,28-Nov-2007,29-Nov-2007,15-May-2008,0.4,,5.5,,5.9,BR,15-Sep-2024
02-Apr-2010,Kribi,Summary of Proposed Investment (Disclosure Policy 2006),25978,https://disclosures.ifc.org/project-detail/SPI/25978/kribi,Loan,KRIBI POWER DEVELOPMENT COMPANY S.A.,Cameroon,CAM,Infrastructure,A,Gbl Infrastructure &amp; Natural Resources,Completed,03-Jun-2010,10-Nov-2011,22-Dec-2011,10-Sep-2012,,,85.199997,,85.199997,CM,15-Sep-2024
01-Feb-2008,Enerjisa Enerji Uretim A.S.,Summary of Proposed Investment (Disclosure Policy 2006),26016,https://disclosures.ifc.org/project-detail/SPI/26016/enerjisa-enerji-uretim-a.s.,Loan,ENERJISA ENERJI URETIM ANONIM SIRKETI,Turkiye,,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,06-Mar-2008,13-Mar-2008,13-Jun-2008,17-Dec-2008,,,247.699997,,247.699997,TR,15-Sep-2024
30-Jul-2007,Magat Hydro,Summary of Proposed Investment (Disclosure Policy 2006),26041,https://disclosures.ifc.org/project-detail/SPI/26041/magat-hydro,Loan,"SN ABOITIZ POWER-RES, INC.",Philippines,PHL,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,06-Sep-2007,06-Sep-2007,28-Sep-2007,22-Oct-2007,,,105.0,,105.0,PH,15-Sep-2024
25-Jul-2007,ESM Macedonia,Summary of Proposed Investment (Disclosure Policy 2006),26093,https://disclosures.ifc.org/project-detail/SPI/26093/esm-macedonia,Loan,EVN MAKEDONIJA A.D.,North Macedonia,,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,30-Aug-2007,06-Sep-2007,07-Apr-2008,29-Sep-2008,,,66.699997,,66.699997,MK,15-Sep-2024
29-Jun-2007,Brunswick II,Summary of Proposed Investment (Disclosure Policy 2006),26131,https://disclosures.ifc.org/project-detail/SPI/26131/brunswick-ii,Loan,Brunswick Capital,Russian Federation,RUS,Infrastructure,FI,Gbl Infrastructure &amp; Natural Resources,Completed,23-Aug-2007,02-Aug-2007,20-Aug-2007,13-Nov-2007,,,80.0,,80.0,RU,15-Sep-2024
